,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,fault?
28,0.0012,-0.0001,0.2108433734939594,0.30063222149552926,0.3163403106009454,1.0,0.708534621578105,0.2272727272729152,0.12895988512967652,0.2321428571428575,0.7931769722814415,0.26470588235276415,0.1709154711528581,0.36167756829550285,0.4166666666666667,0.6124031007751936,0.6427782380557842,0
171,-0.0014,-0.0003,0.6385542168674835,0.45062132112491865,0.5313977042538828,1.0,0.2962962962963051,0.5151515151511602,0.07794130844476692,0.7261904761904756,0.3944562899786636,0.5588235294120597,0.10393229435442437,0.5178914967295141,0.4166666666666667,0.39534883720930103,0.3649544324772145,0
191,0.0009,-0.0,0.7018072289156542,0.6620885110093752,0.7587778528021614,1.0,0.22544283413848545,0.6363636363638869,0.051557031320110164,0.8333333333333326,0.29637526652452106,0.6470588235296478,0.05671379915368307,0.7171989226625655,0.6666666666666666,0.2635658914728655,0.09762496547914758,1
478,-0.0005,0.0006,0.7951807228915774,0.8166557662960527,0.8202228224172841,1.0,0.291465378421895,0.45454545454514134,0.3932064973526016,0.7559523809523787,0.23880597014923347,0.48529411764706865,0.3902879554133564,0.8141592920354007,0.8333333333333334,0.22480620155038708,0.2631869649268157,1
657,0.0012,0.0,0.692771084337349,0.7359930237628058,0.7761647535449023,1.0,0.33172302737519666,0.36363636363611307,0.7887911693439846,0.7380952380952394,0.1791044776119251,0.47058823529380295,0.8019403447208213,0.6952674105425157,0.8333333333333334,0.2015503875968978,0.08561170947251814,1
749,0.0015,0.0004,0.3614457831325165,0.417048179638109,0.36698176907494945,1.0,0.747181964573276,0.2727272727270848,0.15269676029794743,0.4166666666666642,0.6119402985074471,0.3529411764703522,0.22473939519042335,0.3870719507502886,0.4166666666666667,0.5038759689922473,0.5382491024578813,0
846,-0.0024,-0.0002,1.0,0.8953564421190283,0.849088453747467,1.0,0.3349436392914578,0.34848484848495287,0.7923808669119613,0.7738095238095223,0.2452025586353927,0.4117647058820776,0.8229951491382015,0.7683724509426701,0.8333333333333334,0.23255813953488166,0.2850041425020694,1
1009,-0.001,0.0004,0.42771084337348986,0.5097013298452158,0.35938555030384806,1.0,0.62318840579711,0.19696969696990577,0.22659965897873044,0.3809523809523814,0.6460554371002155,0.1764705882351761,0.33398699556197925,0.3535975375144315,0.3333333333333333,0.6201550387596881,0.4520850593758594,0
1060,-0.0007,-0.0,0.3614457831325165,0.41813821669936807,0.5627954085077636,1.0,0.5169082125603804,0.21212121212106597,0.35201471776003107,0.42261904761904817,0.6844349680170497,0.2058823529410388,0.3922489420992895,0.3274336283185864,0.5,0.47286821705426346,0.4765258215962424,0
1115,0.0022,0.0003,0.677710843373507,0.5720514497492902,0.8185347738014855,1.0,0.1481481481481434,0.42424242424213193,0.6071973436237968,0.8392857142857124,0.24946695095948268,0.4117647058820776,0.5821550211580171,0.7541362062331655,0.75,0.24031007751938177,0.18696492681579277,1
1303,0.0014,-0.0004,0.6807228915662754,0.6450839328537186,0.8890952059419323,1.0,0.1368760064412292,0.6666666666668963,0.027954769810641423,0.8095238095238093,0.061833688699353365,0.6764705882355104,0.01486221488285743,0.8114659484417104,0.75,0.2170542635658925,0.08768296050814374,1
1370,0.0005,0.0,0.42168674698795305,0.25419664268585246,0.3448683322079686,1.0,0.6714975845410646,0.15151515151504713,0.21955487750157124,0.29761904761904767,0.7484008528784724,0.1911764705884418,0.2577665393745526,0.2162370142362465,0.25,0.6201550387596881,0.5269262634631303,0
1454,0.0001,-0.0001,0.3765060240963928,0.3653804229343786,0.29186360567184266,1.0,0.6473429951690872,0.2424242424240754,0.24369559364624055,0.4523809523809513,0.6289978678038314,0.1911764705884418,0.23712457425947356,0.4132358599461337,0.3333333333333333,0.5581395348837204,0.6371168185584062,0
1562,0.0043,-0.0001,0.8855421686746979,0.6167429692609525,0.8911208642808905,1.0,0.3413848631239985,0.43939393939398114,0.24324688145024143,0.6666666666666653,0.08742004264391756,0.5294117647055283,0.2364021054804441,0.7360523278183917,0.6666666666666666,0.24806201550387635,0.22838994752830472,1
1568,0.0028,-0.0005,0.4036144578313084,0.5506867233485923,0.6044902093180273,1.0,0.3977455716586245,0.34848484848495287,0.10549223727900994,0.4166666666666642,0.5074626865671696,0.3823529411762149,0.13783672205594008,0.48326279338207145,0.5,0.5581395348837204,0.5325876829605083,0
1601,-0.0008,0.0004,0.43975903614456346,0.520165685633313,0.45290344361917495,1.0,0.510466988727858,0.39393939393912253,0.10813963923539577,0.4166666666666642,0.7334754797441331,0.3676470588236179,0.12137475487666667,0.4540207772220097,0.5,0.5271317829457366,0.5486053576360093,0
1712,0.0026,-0.0003,0.8012048192771142,0.6932635709614099,0.8450371370695465,1.0,0.19806763285024695,0.5606060606060188,0.10962038948218715,0.8273809523809529,0.18763326226012933,0.5588235294120597,0.110073278976163,0.8695652173913077,0.5,0.07751937984496239,0.21651477492405,1
1913,-0.0016,0.0004,0.8524096385542113,0.5301940265969015,0.7795408507765034,1.0,0.39452495974234497,0.9090909090909717,0.9783272009333217,0.7499999999999989,0.33901918976544526,1.0,0.978893590669831,0.7337437475952275,0.9166666666666666,0.24031007751938177,0.18530792598729623,1
2056,-0.0042,0.0003,0.4487951807229029,0.4011336385437114,0.24426063470627996,1.0,0.5813204508856777,0.2424242424240754,0.20070896526967355,0.2857142857142839,0.6268656716417863,0.26470588235276415,0.2106512539993842,0.17891496729511344,0.3333333333333333,0.604651162790699,0.6934548467274214,0
2135,0.0002,-0.0003,0.7379518072289093,0.6134728580771752,0.9122214719783922,1.0,0.4589371980676422,0.4848484848481508,0.42048819886924843,0.7380952380952394,0.28358208955222686,0.4117647058820776,0.43146867581794146,0.7348980377068131,0.8333333333333334,0.2868217054263548,0.3441038387185838,1
2215,0.0007,0.0002,0.22590361445783566,0.41617614998910174,0.35027008777852797,1.0,0.6795491143317359,0.16666666666689633,0.1352867270932404,0.214285714285714,0.7100213219616139,0.14705882352931343,0.20538755289503682,0.42785686802616457,0.3333333333333333,0.7519379844961237,0.826843413421703,0
2228,-0.0009,0.0003,0.207831325301191,0.4471332025288846,0.35904794058068834,1.0,0.6473429951690872,0.2272727272729152,0.14376738759759844,0.36904761904761757,0.695095948827299,0.26470588235276415,0.21735989266178582,0.3285879184301651,0.16666666666666666,0.6124031007751936,0.6117094725214002,0
2311,-0.0004,-0.0005,0.3493975903614429,0.43078264660998344,0.48801485482782037,1.0,0.5797101449275471,0.2575757575759246,0.24755451853181337,0.16666666666666738,0.6055437100213121,0.2500000000001672,0.2762410981525479,0.49288187764524766,0.5,0.5968992248061988,0.7047776857221724,0
2375,0.0002,0.0001,0.6957831325301174,0.6032265097013298,0.8462187711006094,1.0,0.35104669887278217,0.43939393939398114,0.6010051153190351,0.7976190476190456,0.2665245202558669,0.4117647058820776,0.6102796986273159,0.7256637168141631,0.75,0.10852713178294625,0.2231427782380558,1
2545,0.0002,-0.0001,0.6325301204819125,0.6697187704381937,0.8894328156650919,1.0,0.20128824476650814,0.6363636363638869,0.12864578659247958,0.7321428571428554,0.1833688699360151,0.6029411764705194,0.11833006502219177,0.7556752597152773,0.5833333333333334,0.38759689922480645,0.16017674675503962,1
2561,0.0028,-0.0004,0.41566265060241625,0.5421844342707663,0.45155300472653603,1.0,0.52012882447666,0.2575757575759246,0.13627389392444011,0.3392857142857145,0.6503198294243056,0.2500000000001672,0.19042212818660642,0.3489803770681031,0.5,0.6434108527131774,0.5622756144711402,0
2667,-0.0019,0.0002,0.5421686746987919,0.5537388271201227,0.4934166103983797,1.0,0.5378421900161149,0.2575757575759246,0.23530467558108398,0.5416666666666647,0.5373134328358238,0.3676470588236179,0.3062751573949863,0.41592920353982415,0.5833333333333334,0.45736434108526874,0.4867439933719957,0
2708,-0.0002,-0.0004,0.9186746987951846,0.8687595378242867,0.8114449696151237,1.0,0.18357487922705323,0.37878787878796233,0.5904603787130925,0.8154761904761891,0.22814498933900848,0.4117647058820776,0.5770461347920361,0.857252789534441,0.75,0.3023255813953495,0.32435791217895577,1
2888,0.0011,-0.0002,0.6867469879518122,0.586439938957925,0.7655300472653596,1.0,0.23188405797100786,0.42424242424213193,0.48465404289688563,0.8749999999999994,0.3987206823027536,0.5147058823529314,0.4966456806688039,0.7649095806079272,0.75,0.17054263565891395,0.12178956089477627,1
3095,-0.0002,0.0001,0.7349397590361408,0.6154349247874416,0.8688386225523298,1.0,0.2801932367149808,0.6515151515150471,0.08166561967154573,0.8630952380952357,0.2089552238805793,0.6323529411763821,0.11585302920838454,0.8203155059638341,0.6666666666666666,0.22480620155038708,0.1978735156034245,1
3304,0.0012,-0.0002,0.7228915662650672,0.6633965554828861,0.800641458474005,1.0,0.21256038647342235,0.5303030303030094,0.17594005205061852,0.8511904761904762,0.15991471215352013,0.5588235294120597,0.16673547321705254,0.7729896113889986,0.75,0.16279069767441937,0.35390776028721294,1
